Date, Open, High, Low, Close, Volume
11/01/22, 2.25, 2.25, 2.25, 2.25, 10100
10/28/22, 2.60, 2.60, 2.27, 2.49, 300
10/27/22, 2.40, 2.40, 2.40, 2.40, 100
10/26/22, 2.50, 2.50, 2.50, 2.50, 100
10/25/22, 2.60, 2.60, 2.60, 2.60, 20000
10/24/22, 2.65, 2.65, 2.65, 2.65, 100
10/21/22, 2.50, 2.50, 2.50, 2.50, 200
10/19/22, 2.50, 2.50, 2.50, 2.50, 100
10/18/22, 2.50, 2.50, 2.50, 2.50, 200
10/17/22, 2.28, 2.28, 2.28, 2.28, 100
10/12/22, 2.30, 2.30, 2.28, 2.28, 4100
10/11/22, 2.28, 2.28, 2.27, 2.27, 1700
10/07/22, 2.49, 2.49, 2.49, 2.49, 200
10/06/22, 2.49, 2.49, 2.28, 2.39, 400
10/05/22, 2.27, 2.49, 2.27, 2.29, 8200
10/04/22, 2.27, 2.27, 2.27, 2.27, 100
10/03/22, 2.43, 2.70, 2.43, 2.52, 600
09/29/22, 2.70, 2.70, 2.70, 2.70, 300
09/28/22, 3.00, 3.00, 3.00, 3.00, 100
09/23/22, 3.00, 3.00, 3.00, 3.00, 100
09/22/22, 3.00, 3.00, 3.00, 3.00, 100
09/21/22, 2.85, 3.00, 2.85, 2.94, 3000
09/20/22, 2.58, 2.80, 2.58, 2.77, 700
09/19/22, 2.58, 2.58, 2.58, 2.58, 1000
09/15/22, 2.52, 2.78, 2.52, 2.58, 1200
09/14/22, 2.78, 2.78, 2.78, 2.78, 100
09/12/22, 2.78, 2.78, 2.78, 2.78, 9600
09/09/22, 2.78, 2.78, 2.78, 2.78, 500
09/08/22, 2.75, 2.80, 2.75, 2.78, 200
09/07/22, 2.70, 2.70, 2.70, 2.70, 900
09/06/22, 2.85, 2.85, 2.60, 2.73, 200
08/31/22, 2.60, 2.60, 2.60, 2.60, 28500
08/30/22, 2.52, 2.60, 2.40, 2.53, 95300
08/26/22, 2.60, 2.60, 2.60, 2.60, 100
08/25/22, 2.55, 2.60, 2.55, 2.59, 5500
08/24/22, 2.50, 2.57, 2.30, 2.52, 9500
08/23/22, 2.30, 2.50, 2.30, 2.35, 10800
08/22/22, 2.30, 2.30, 2.30, 2.30, 100
08/19/22, 2.10, 2.10, 2.10, 2.10, 100
08/17/22, 2.17, 2.17, 2.17, 2.17, 100
08/16/22, 2.20, 2.20, 2.16, 2.17, 1000
08/15/22, 2.20, 2.20, 2.20, 2.20, 100
08/12/22, 2.39, 2.39, 2.39, 2.39, 400
08/11/22, 2.16, 2.39, 2.16, 2.19, 800
08/08/22, 2.39, 2.39, 2.39, 2.39, 400
08/05/22, 2.35, 2.39, 2.35, 2.37, 200
08/04/22, 2.30, 2.35, 2.30, 2.31, 1800
08/01/22, 2.30, 2.30, 2.30, 2.30, 100
07/29/22, 2.30, 2.30, 2.30, 2.30, 100
07/28/22, 2.25, 2.25, 2.10, 2.18, 17700
07/25/22, 2.18, 2.18, 2.18, 2.18, 3000
07/21/22, 2.41, 2.41, 2.41, 2.41, 1500
07/19/22, 2.65, 2.65, 2.65, 2.65, 100
07/18/22, 2.70, 2.70, 2.70, 2.70, 400
07/15/22, 2.70, 2.70, 2.70, 2.70, 100
07/14/22, 2.50, 2.50, 2.50, 2.50, 100
07/13/22, 2.29, 2.50, 2.29, 2.45, 900
07/12/22, 2.47, 2.47, 2.25, 2.29, 600
07/07/22, 2.25, 2.25, 2.25, 2.25, 200
07/06/22, 2.25, 2.25, 2.25, 2.25, 100
07/04/22, 2.50, 2.50, 2.50, 2.50, 100
07/01/22, 2.50, 2.50, 2.12, 2.31, 200
06/30/22, 2.30, 2.30, 2.30, 2.30, 20000
06/29/22, 2.10, 2.10, 2.10, 2.10, 900
06/27/22, 2.10, 2.10, 2.10, 2.10, 200
06/23/22, 2.10, 2.40, 2.10, 2.21, 3300
06/22/22, 2.30, 2.30, 2.30, 2.30, 100
06/21/22, 2.10, 2.10, 2.10, 2.10, 100
06/20/22, 2.20, 2.20, 2.20, 2.20, 100
06/17/22, 2.40, 2.50, 2.40, 2.43, 4400
06/16/22, 2.40, 2.40, 2.40, 2.40, 100
06/15/22, 2.30, 2.30, 2.30, 2.30, 8200
06/14/22, 2.30, 2.30, 2.30, 2.30, 200
06/13/22, 2.30, 2.33, 2.11, 2.30, 30200
06/10/22, 2.30, 2.30, 2.30, 2.30, 35200
06/08/22, 2.10, 2.30, 2.10, 2.28, 22100
06/07/22, 2.20, 2.20, 2.20, 2.20, 200
06/06/22, 2.01, 2.01, 2.01, 2.01, 1600
06/02/22, 2.01, 2.01, 2.01, 2.01, 100
05/31/22, 2.20, 2.20, 2.20, 2.20, 500
05/30/22, 1.90, 2.20, 1.90, 2.19, 5100
05/26/22, 2.19, 2.19, 2.00, 2.01, 6000
05/24/22, 2.00, 2.20, 2.00, 2.19, 6200
05/23/22, 2.00, 2.00, 2.00, 2.00, 100
05/20/22, 2.00, 2.00, 2.00, 2.00, 1000
05/19/22, 1.90, 2.08, 1.90, 2.08, 11300
05/17/22, 2.08, 2.08, 2.08, 2.08, 1200
05/16/22, 2.08, 2.08, 2.08, 2.08, 100
05/10/22, 2.24, 2.31, 2.24, 2.28, 200
05/09/22, 2.24, 2.24, 2.24, 2.24, 24300
05/06/22, 2.24, 2.24, 2.24, 2.24, 1200
05/05/22, 2.24, 2.24, 2.24, 2.24, 200
05/04/22, 2.22, 2.24, 2.22, 2.22, 105300
04/28/22, 2.17, 2.17, 2.17, 2.17, 2000
04/27/22, 2.10, 2.10, 2.10, 2.10, 7000
04/26/22, 2.24, 2.24, 2.10, 2.10, 7200
04/25/22, 2.17, 2.17, 2.17, 2.17, 100
04/22/22, 2.24, 2.24, 2.04, 2.17, 1400
04/21/22, 2.24, 2.24, 2.24, 2.24, 400
04/20/22, 2.04, 2.04, 2.04, 2.04, 600
04/19/22, 2.04, 2.04, 2.04, 2.04, 100
04/14/22, 2.04, 2.04, 2.04, 2.04, 400
04/13/22, 2.10, 2.10, 2.10, 2.10, 38800
04/11/22, 2.25, 2.25, 2.25, 2.25, 800
04/08/22, 2.25, 2.25, 2.25, 2.25, 2100
04/07/22, 2.25, 2.25, 2.25, 2.25, 300
04/06/22, 2.10, 2.10, 2.10, 2.10, 100
04/05/22, 2.20, 2.20, 2.00, 2.10, 1800
04/04/22, 2.00, 2.00, 2.00, 2.00, 300
03/31/22, 2.00, 2.00, 2.00, 2.00, 500
03/30/22, 2.00, 2.00, 2.00, 2.00, 4000
03/29/22, 2.11, 2.11, 2.00, 2.04, 23900
03/25/22, 2.23, 2.23, 2.11, 2.12, 1100
03/23/22, 2.20, 2.25, 2.20, 2.23, 600
03/22/22, 2.10, 2.25, 2.10, 2.23, 800
03/21/22, 2.10, 2.10, 2.10, 2.10, 200
03/17/22, 2.10, 2.10, 2.10, 2.10, 8000
03/15/22, 2.00, 2.00, 2.00, 2.00, 36000
03/14/22, 2.00, 2.10, 2.00, 2.01, 2000
03/11/22, 2.00, 2.00, 2.00, 2.00, 4300
03/10/22, 2.00, 2.00, 2.00, 2.00, 5500
03/09/22, 2.00, 2.00, 2.00, 2.00, 2100
03/08/22, 2.00, 2.00, 1.90, 1.93, 1300
03/07/22, 1.97, 1.97, 1.97, 1.97, 900
03/04/22, 2.00, 2.00, 1.95, 1.97, 900
03/03/22, 2.00, 2.00, 2.00, 2.00, 1000
03/02/22, 2.00, 2.00, 2.00, 2.00, 200
02/28/22, 2.00, 2.00, 2.00, 2.00, 300
02/25/22, 2.00, 2.00, 1.91, 1.92, 1400
02/24/22, 2.00, 2.00, 1.90, 1.91, 1700
02/23/22, 2.10, 2.10, 2.10, 2.10, 200
02/22/22, 2.00, 2.08, 2.00, 2.01, 2300
02/21/22, 2.09, 2.09, 2.09, 2.09, 600
02/18/22, 2.09, 2.09, 2.09, 2.09, 400
02/17/22, 2.09, 2.10, 2.09, 2.09, 1000
02/16/22, 2.10, 2.10, 1.91, 2.07, 700
02/15/22, 2.10, 2.10, 2.10, 2.10, 300
02/10/22, 2.10, 2.10, 1.90, 1.91, 2300
02/09/22, 2.05, 2.05, 2.05, 2.05, 500
02/08/22, 2.05, 2.05, 2.05, 2.05, 1000
02/07/22, 2.00, 2.10, 2.00, 2.05, 3200
02/04/22, 2.10, 2.10, 2.10, 2.10, 1000
02/03/22, 2.10, 2.10, 2.10, 2.10, 100
