Date, Open, High, Low, Close, Volume
11/25/16, 280.00, 280.00, 280.00, 280.00, 100
11/18/16, 280.00, 280.00, 280.00, 280.00, 100
11/17/16, 274.00, 280.00, 263.00, 274.00, 300
11/15/16, 265.00, 265.00, 265.00, 265.00, 500
11/14/16, 261.00, 261.00, 261.00, 261.00, 100
10/28/16, 265.00, 265.00, 265.00, 265.00, 100
10/25/16, 265.00, 265.00, 265.00, 265.00, 700
10/11/16, 254.00, 254.00, 254.00, 254.00, 300
10/07/16, 256.00, 256.00, 256.00, 256.00, 200
09/29/16, 275.00, 275.00, 275.00, 275.00, 100
09/28/16, 265.00, 265.00, 265.00, 265.00, 100
09/19/16, 269.00, 270.00, 269.00, 269.00, 1500
09/15/16, 269.00, 270.00, 256.00, 269.00, 5100
09/14/16, 270.00, 270.00, 270.00, 270.00, 5000
09/13/16, 270.00, 270.00, 270.00, 270.00, 5000
09/09/16, 270.00, 270.00, 270.00, 270.00, 5300
09/07/16, 270.00, 270.00, 270.00, 270.00, 5000
09/05/16, 270.00, 270.00, 270.00, 270.00, 200
09/01/16, 270.00, 270.00, 270.00, 270.00, 3000
08/26/16, 254.00, 254.00, 254.00, 254.00, 600
08/24/16, 253.00, 253.00, 253.00, 253.00, 400
08/18/16, 253.00, 253.00, 253.00, 253.00, 100
08/11/16, 250.00, 250.00, 250.00, 250.00, 100
08/05/16, 271.00, 271.00, 271.00, 271.00, 100
08/02/16, 301.00, 301.00, 301.00, 301.00, 100
07/27/16, 310.00, 310.00, 310.00, 310.00, 2700
07/20/16, 301.00, 301.00, 301.00, 301.00, 200
07/14/16, 300.00, 300.00, 300.00, 300.00, 100
07/06/16, 300.00, 300.00, 300.00, 300.00, 100
07/05/16, 329.00, 329.00, 329.00, 329.00, 300
07/04/16, 301.00, 310.00, 300.00, 301.00, 3200
07/01/16, 303.00, 303.00, 300.00, 303.00, 60100
06/28/16, 301.00, 301.00, 301.00, 301.00, 10000
06/27/16, 300.00, 300.00, 300.00, 300.00, 400
06/16/16, 300.00, 300.00, 300.00, 300.00, 300
06/13/16, 300.00, 300.00, 300.00, 300.00, 100
06/10/16, 301.00, 305.00, 300.00, 301.00, 300
06/02/16, 304.00, 304.00, 304.00, 304.00, 400
05/31/16, 303.00, 303.00, 303.00, 303.00, 1100
05/18/16, 303.00, 304.00, 303.00, 303.00, 300
05/13/16, 304.00, 304.00, 304.00, 304.00, 1000
05/11/16, 303.00, 303.00, 303.00, 303.00, 1000
04/28/16, 303.00, 304.00, 303.00, 303.00, 300
04/26/16, 305.00, 305.00, 305.00, 305.00, 2000
04/18/16, 305.00, 305.00, 305.00, 305.00, 1000
04/13/16, 305.00, 305.00, 305.00, 305.00, 1000
04/11/16, 315.00, 315.00, 315.00, 315.00, 96600
04/07/16, 329.00, 329.00, 329.00, 329.00, 100
04/06/16, 329.00, 329.00, 329.00, 329.00, 100
04/04/16, 300.00, 310.00, 300.00, 300.00, 5200
03/30/16, 301.00, 301.00, 301.00, 301.00, 200
03/22/16, 305.00, 310.00, 305.00, 305.00, 9200
03/17/16, 316.00, 330.00, 303.00, 316.00, 600
03/15/16, 301.00, 301.00, 301.00, 301.00, 1900
03/09/16, 301.00, 301.00, 301.00, 301.00, 500
03/08/16, 309.00, 329.00, 300.00, 309.00, 300
03/04/16, 300.00, 301.00, 300.00, 300.00, 2000
03/02/16, 300.00, 301.00, 300.00, 300.00, 700
03/01/16, 301.00, 301.00, 301.00, 301.00, 300
02/29/16, 329.00, 329.00, 329.00, 329.00, 2000
02/25/16, 300.00, 300.00, 300.00, 300.00, 100
02/24/16, 300.00, 300.00, 300.00, 300.00, 600
02/22/16, 300.00, 300.00, 300.00, 300.00, 1800
02/17/16, 300.00, 300.00, 300.00, 300.00, 200
02/16/16, 300.00, 300.00, 300.00, 300.00, 1600
02/09/16, 300.00, 300.00, 300.00, 300.00, 500
