Date, Open, High, Low, Close, Volume
10/31/22, 3.00, 3.00, 3.00, 3.00, 100
10/17/22, 2.95, 2.95, 2.94, 2.94, 1200
10/05/22, 2.92, 2.92, 2.92, 2.92, 100
10/03/22, 3.20, 3.20, 3.20, 3.20, 10000
09/27/22, 3.17, 3.17, 3.17, 3.17, 100
09/22/22, 3.50, 3.50, 3.50, 3.50, 3200
09/20/22, 3.50, 3.50, 3.16, 3.27, 300
09/19/22, 3.50, 3.50, 3.50, 3.50, 300
09/15/22, 3.70, 3.70, 3.50, 3.57, 300
09/14/22, 3.90, 3.90, 3.50, 3.77, 300
09/12/22, 3.80, 3.80, 3.60, 3.78, 5700
09/09/22, 3.85, 3.85, 3.85, 3.85, 200
09/08/22, 3.80, 3.80, 3.80, 3.80, 18000
09/07/22, 3.80, 3.80, 3.80, 3.80, 1500
09/05/22, 3.80, 3.80, 3.80, 3.80, 1000
09/02/22, 3.80, 3.80, 3.80, 3.80, 100
08/30/22, 3.70, 3.70, 3.70, 3.70, 1000
08/29/22, 3.68, 3.68, 3.40, 3.47, 2800
08/26/22, 3.68, 3.68, 3.68, 3.68, 100
08/22/22, 3.40, 3.40, 3.40, 3.40, 2000
08/17/22, 3.70, 3.70, 3.69, 3.70, 200
08/16/22, 3.65, 3.65, 3.65, 3.65, 200
08/15/22, 3.40, 3.40, 3.40, 3.40, 100
08/12/22, 3.65, 3.65, 3.65, 3.65, 6500
08/11/22, 3.65, 3.65, 3.65, 3.65, 100
08/04/22, 3.50, 3.50, 3.50, 3.50, 900
08/01/22, 3.55, 3.55, 3.55, 3.55, 200
07/29/22, 3.24, 3.24, 3.24, 3.24, 6400
07/28/22, 3.24, 3.24, 3.23, 3.24, 15900
07/20/22, 3.24, 3.24, 3.24, 3.24, 1000
07/08/22, 3.60, 3.60, 3.60, 3.60, 5100
07/07/22, 3.28, 3.28, 3.28, 3.28, 5000
07/06/22, 3.28, 3.28, 3.28, 3.28, 100
07/04/22, 3.03, 3.40, 3.03, 3.28, 300
07/01/22, 3.25, 3.25, 3.25, 3.25, 100
06/30/22, 3.25, 3.25, 3.25, 3.25, 200
06/29/22, 2.99, 2.99, 2.82, 2.96, 500
06/24/22, 2.99, 2.99, 2.99, 2.99, 1000
06/23/22, 2.72, 2.72, 2.72, 2.72, 100
06/21/22, 2.80, 2.80, 2.70, 2.70, 9900
06/15/22, 3.00, 3.00, 3.00, 3.00, 100
06/14/22, 3.26, 3.26, 3.25, 3.26, 1400
06/13/22, 3.26, 3.26, 3.26, 3.26, 100
06/09/22, 3.42, 3.42, 3.42, 3.42, 1100
06/07/22, 3.80, 3.80, 3.80, 3.80, 100
06/03/22, 3.80, 3.80, 3.80, 3.80, 100
06/02/22, 3.80, 3.80, 3.80, 3.80, 200
05/31/22, 3.83, 3.83, 3.83, 3.83, 100
05/25/22, 3.83, 3.83, 3.83, 3.83, 100
05/23/22, 3.91, 3.99, 3.75, 3.83, 800
05/20/22, 3.86, 4.00, 3.86, 3.91, 1200
05/13/22, 3.90, 3.90, 3.85, 3.86, 500
05/12/22, 3.48, 3.80, 3.14, 3.67, 1000
05/11/22, 3.80, 3.80, 3.45, 3.48, 1100
05/09/22, 3.88, 3.88, 3.80, 3.83, 300
05/06/22, 3.90, 3.90, 3.90, 3.90, 400
05/04/22, 3.90, 3.90, 3.90, 3.90, 100
04/14/22, 3.90, 3.90, 3.90, 3.90, 100
04/12/22, 3.90, 3.90, 3.90, 3.90, 3900
04/08/22, 3.90, 3.90, 3.90, 3.90, 100
04/07/22, 3.95, 3.95, 3.95, 3.95, 100
04/06/22, 3.95, 3.95, 3.95, 3.95, 200
03/31/22, 4.00, 4.00, 4.00, 4.00, 400
03/30/22, 3.90, 3.90, 3.90, 3.90, 100
03/23/22, 3.95, 3.95, 3.95, 3.95, 200
03/22/22, 3.92, 4.30, 3.80, 3.93, 1400
03/21/22, 3.92, 3.92, 3.92, 3.92, 400
03/17/22, 4.00, 4.00, 3.80, 3.92, 4800
03/14/22, 3.95, 3.95, 3.95, 3.95, 100
03/03/22, 4.00, 4.00, 4.00, 4.00, 100
03/02/22, 4.02, 4.02, 4.02, 4.02, 100
03/01/22, 4.02, 4.02, 4.02, 4.02, 100
02/28/22, 4.00, 4.00, 4.00, 4.00, 2100
02/24/22, 3.95, 4.20, 3.94, 4.02, 3800
02/18/22, 3.95, 3.95, 3.95, 3.95, 100
02/15/22, 3.95, 3.95, 3.95, 3.95, 100
02/10/22, 3.95, 3.95, 3.95, 3.95, 100
02/08/22, 3.80, 3.80, 3.80, 3.80, 500
02/04/22, 3.87, 3.95, 3.86, 3.87, 1100
02/01/22, 3.87, 3.87, 3.87, 3.87, 4900
01/28/22, 3.87, 4.20, 3.87, 3.98, 300
01/27/22, 3.87, 3.87, 3.87, 3.87, 400
01/25/22, 3.82, 3.87, 3.67, 3.73, 1500
01/21/22, 4.07, 4.07, 4.07, 4.07, 100
01/20/22, 3.33, 4.07, 3.33, 3.70, 200
01/19/22, 3.70, 3.70, 3.70, 3.70, 7700
01/18/22, 3.70, 3.70, 3.70, 3.70, 100
01/17/22, 3.70, 3.70, 3.70, 3.70, 200
01/14/22, 3.60, 3.60, 3.60, 3.60, 900
01/13/22, 3.85, 3.85, 3.36, 3.37, 4400
01/11/22, 3.50, 3.50, 3.50, 3.50, 500
01/10/22, 3.80, 3.80, 3.80, 3.80, 300
